datetime,load_forecast
12/31/2016 11:00,1319.7
12/31/2016 12:00,1306.2
12/31/2016 13:00,1290.8
12/31/2016 14:00,1273
12/31/2016 15:00,1249.1
12/31/2016 16:00,1229.6
12/31/2016 17:00,1238.7
12/31/2016 18:00,1278.6
12/31/2016 19:00,1305.4
12/31/2016 20:00,1277.6
12/31/2016 21:00,1229.1
12/31/2016 22:00,1171.3
12/31/2016 23:00,1121.4
1/1/2017 0:00,1022.1
1/1/2017 1:00,978.9
1/1/2017 2:00,943.3
1/1/2017 3:00,933
1/1/2017 4:00,916.9
1/1/2017 5:00,898.9
1/1/2017 6:00,902.1
1/1/2017 7:00,939.2
1/1/2017 8:00,999.2
1/1/2017 9:00,1060.8
1/1/2017 10:00,1107.8
1/1/2017 11:00,1136.5
1/1/2017 12:00,1149.3
1/1/2017 13:00,1147.1
1/1/2017 14:00,1129
1/1/2017 15:00,1103.7
1/1/2017 16:00,1092.2
1/1/2017 17:00,1115.8
1/1/2017 18:00,1162.9
1/1/2017 19:00,1186.2
1/1/2017 20:00,1161
1/1/2017 21:00,1137.5
1/1/2017 22:00,1105.7
1/1/2017 23:00,1060.7
1/2/2017 0:00,1022
1/2/2017 1:00,978.6
1/2/2017 2:00,943.2
1/2/2017 3:00,932.9
1/2/2017 4:00,916.5
1/2/2017 5:00,898.6
1/2/2017 6:00,902.2
1/2/2017 7:00,939.3
1/2/2017 8:00,999.4
1/2/2017 9:00,1060.8
1/2/2017 10:00,1107.8
1/2/2017 11:00,1136.4
1/2/2017 12:00,1149.2
1/2/2017 13:00,1147.1
1/2/2017 14:00,1128.9
1/2/2017 15:00,1103.6
1/2/2017 16:00,1092.2
1/2/2017 17:00,1115.8
1/2/2017 18:00,1163.1
1/2/2017 19:00,1186.1
1/2/2017 20:00,1160.8
1/2/2017 21:00,1137.3
1/2/2017 22:00,1105.6
1/2/2017 23:00,1060.7
1/3/2017 0:00,1069.2
1/3/2017 1:00,1022.3
1/3/2017 2:00,981
1/3/2017 3:00,974.5
1/3/2017 4:00,958.8
1/3/2017 5:00,961.3
1/3/2017 6:00,1026.6
1/3/2017 7:00,1154.3
1/3/2017 8:00,1295.1
1/3/2017 9:00,1393.5
1/3/2017 10:00,1435.2
1/3/2017 11:00,1446.8
1/3/2017 12:00,1463.3
1/3/2017 13:00,1472.7
1/3/2017 14:00,1482.1
1/3/2017 15:00,1445.8
1/3/2017 16:00,1368
1/3/2017 17:00,1318.3
1/3/2017 18:00,1326
1/3/2017 19:00,1336.9
1/3/2017 20:00,1287.6
1/3/2017 21:00,1229.5
1/3/2017 22:00,1168.6
1/3/2017 23:00,1117.7
1/4/2017 0:00,1057.7
1/4/2017 1:00,1007.6
1/4/2017 2:00,962.1
1/4/2017 3:00,947.4
1/4/2017 4:00,937.1
1/4/2017 5:00,953.6
1/4/2017 6:00,1028.2
1/4/2017 7:00,1156.7
1/4/2017 8:00,1297.1
1/4/2017 9:00,1402.2
1/4/2017 10:00,1445.4
1/4/2017 11:00,1457.9
1/4/2017 12:00,1459.3
1/4/2017 13:00,1461.2
1/4/2017 14:00,1459.1
1/4/2017 15:00,1422.2
1/4/2017 16:00,1366.6
1/4/2017 17:00,1328.2
1/4/2017 18:00,1330.1
1/4/2017 19:00,1338.9
1/4/2017 20:00,1297.3
1/4/2017 21:00,1218.7
1/4/2017 22:00,1176.7
1/4/2017 23:00,1103.8
1/5/2017 0:00,1047.6
1/5/2017 1:00,996.7
1/5/2017 2:00,961.3
1/5/2017 3:00,959.1
1/5/2017 4:00,948.5
1/5/2017 5:00,958.8
1/5/2017 6:00,1033.5
1/5/2017 7:00,1171
1/5/2017 8:00,1322
1/5/2017 9:00,1431.5
1/5/2017 10:00,1480
1/5/2017 11:00,1490.2
1/5/2017 12:00,1492
1/5/2017 13:00,1494.4
1/5/2017 14:00,1478.4
1/5/2017 15:00,1428.2
1/5/2017 16:00,1362.2
1/5/2017 17:00,1326.2
1/5/2017 18:00,1339.2
1/5/2017 19:00,1355.5
1/5/2017 20:00,1325.8
1/5/2017 21:00,1280.8
1/5/2017 22:00,1205.3
1/5/2017 23:00,1158.8
1/6/2017 0:00,1042.3
1/6/2017 1:00,992
1/6/2017 2:00,953.5
1/6/2017 3:00,948.4
1/6/2017 4:00,937.7
1/6/2017 5:00,945.5
1/6/2017 6:00,1013.6
1/6/2017 7:00,1144.2
1/6/2017 8:00,1291.9
1/6/2017 9:00,1402
1/6/2017 10:00,1445.9
1/6/2017 11:00,1459.5
1/6/2017 12:00,1475.6
1/6/2017 13:00,1471.6
1/6/2017 14:00,1479
1/6/2017 15:00,1429.4
1/6/2017 16:00,1356.9
1/6/2017 17:00,1318.4
1/6/2017 18:00,1340.7
1/6/2017 19:00,1367.5
1/6/2017 20:00,1331.7
1/6/2017 21:00,1281.1
1/6/2017 22:00,1211.7
1/6/2017 23:00,1146
1/7/2017 0:00,1055.6
1/7/2017 1:00,1011.5
1/7/2017 2:00,973.7
1/7/2017 3:00,965.5
1/7/2017 4:00,945.7
1/7/2017 5:00,931.5
1/7/2017 6:00,962.4
1/7/2017 7:00,1048.2
1/7/2017 8:00,1158.6
1/7/2017 9:00,1247.9
1/7/2017 10:00,1289.8
1/7/2017 11:00,1289
1/7/2017 12:00,1268.1
1/7/2017 13:00,1244.7
1/7/2017 14:00,1220.2
1/7/2017 15:00,1192.9
1/7/2017 16:00,1175.1
1/7/2017 17:00,1186.9
1/7/2017 18:00,1225.7
1/7/2017 19:00,1246.9
1/7/2017 20:00,1215.2
1/7/2017 21:00,1171.2
1/7/2017 22:00,1124.1
1/7/2017 23:00,1073.1
1/8/2017 0:00,1072.1
1/8/2017 1:00,1038.1
1/8/2017 2:00,998.9
1/8/2017 3:00,981.6
1/8/2017 4:00,958.4
1/8/2017 5:00,930.2
1/8/2017 6:00,920.2
1/8/2017 7:00,945.4
1/8/2017 8:00,1000.2
1/8/2017 9:00,1063.8
1/8/2017 10:00,1116.1
1/8/2017 11:00,1149.7
1/8/2017 12:00,1167.1
1/8/2017 13:00,1172
1/8/2017 14:00,1166
1/8/2017 15:00,1152.8
1/8/2017 16:00,1145.7
1/8/2017 17:00,1159.9
1/8/2017 18:00,1191.7
1/8/2017 19:00,1208.6
1/8/2017 20:00,1191.4
1/8/2017 21:00,1173.3
1/8/2017 22:00,1133.9
1/8/2017 23:00,1086
1/9/2017 0:00,1037.1
1/9/2017 1:00,1035
1/9/2017 2:00,1005.1
1/9/2017 3:00,1001.4
1/9/2017 4:00,983.9
1/9/2017 5:00,951.6
1/9/2017 6:00,932.9
1/9/2017 7:00,943.5
1/9/2017 8:00,971.2
1/9/2017 9:00,991.4
1/9/2017 10:00,991.3
1/9/2017 11:00,980.3
1/9/2017 12:00,974.5
1/9/2017 13:00,977.9
1/9/2017 14:00,977.5
1/9/2017 15:00,964.5
1/9/2017 16:00,954.9
1/9/2017 17:00,983.4
1/9/2017 18:00,1053.5
1/9/2017 19:00,1112.5
1/9/2017 20:00,1117.8
1/9/2017 21:00,1120.3
1/9/2017 22:00,1087.4
1/9/2017 23:00,1055.5
1/10/2017 0:00,1071.1
1/10/2017 1:00,1014.6
1/10/2017 2:00,966.2
1/10/2017 3:00,954.8
1/10/2017 4:00,950.7
1/10/2017 5:00,971.5
1/10/2017 6:00,1046.4
1/10/2017 7:00,1170.3
1/10/2017 8:00,1300.7
1/10/2017 9:00,1394
1/10/2017 10:00,1435.5
1/10/2017 11:00,1447.6
1/10/2017 12:00,1459.5
1/10/2017 13:00,1477.2
1/10/2017 14:00,1477.1
1/10/2017 15:00,1435.1
1/10/2017 16:00,1364.1
1/10/2017 17:00,1312.1
1/10/2017 18:00,1309.2
1/10/2017 19:00,1317.4
1/10/2017 20:00,1277.5
1/10/2017 21:00,1225.5
1/10/2017 22:00,1198.5
1/10/2017 23:00,1117.5
1/11/2017 0:00,1104.5
1/11/2017 1:00,1052.3
1/11/2017 2:00,1008.8
1/11/2017 3:00,997.2
1/11/2017 4:00,986.4
1/11/2017 5:00,999.1
1/11/2017 6:00,1067.6
1/11/2017 7:00,1186.3
1/11/2017 8:00,1312.3
1/11/2017 9:00,1402.4
1/11/2017 10:00,1443.5
1/11/2017 11:00,1454.8
1/11/2017 12:00,1462.9
1/11/2017 13:00,1475
1/11/2017 14:00,1474
1/11/2017 15:00,1442.1
1/11/2017 16:00,1388.7
1/11/2017 17:00,1347.1
1/11/2017 18:00,1336.4
1/11/2017 19:00,1331.2
1/11/2017 20:00,1297.9
1/11/2017 21:00,1254.6
1/11/2017 22:00,1201.4
1/11/2017 23:00,1130.1
1/12/2017 0:00,985.3
1/12/2017 1:00,944.8
1/12/2017 2:00,913.6
1/12/2017 3:00,908.1
1/12/2017 4:00,899.6
1/12/2017 5:00,916.7
1/12/2017 6:00,995.7
1/12/2017 7:00,1130
1/12/2017 8:00,1272
1/12/2017 9:00,1371.3
1/12/2017 10:00,1412.2
1/12/2017 11:00,1418.6
1/12/2017 12:00,1422.8
1/12/2017 13:00,1435
1/12/2017 14:00,1433.9
1/12/2017 15:00,1396.7
1/12/2017 16:00,1332.5
1/12/2017 17:00,1284.9
1/12/2017 18:00,1281
1/12/2017 19:00,1289.5
1/12/2017 20:00,1259.2
1/12/2017 21:00,1211.7
1/12/2017 22:00,1159.6
1/12/2017 23:00,1096.5
1/13/2017 0:00,1011.7
1/13/2017 1:00,958.8
1/13/2017 2:00,925.3
1/13/2017 3:00,916.1
1/13/2017 4:00,901.6
1/13/2017 5:00,913.2
1/13/2017 6:00,988.9
1/13/2017 7:00,1122.8
1/13/2017 8:00,1267.2
1/13/2017 9:00,1371.4
1/13/2017 10:00,1418.8
1/13/2017 11:00,1429.3
1/13/2017 12:00,1433.5
1/13/2017 13:00,1439.9
1/13/2017 14:00,1429.8
1/13/2017 15:00,1383.6
1/13/2017 16:00,1315
1/13/2017 17:00,1267
1/13/2017 18:00,1265
1/13/2017 19:00,1275
1/13/2017 20:00,1245.1
1/13/2017 21:00,1193
1/13/2017 22:00,1136.6
1/13/2017 23:00,1076.3
1/14/2017 0:00,1027.2
1/14/2017 1:00,982.6
1/14/2017 2:00,935.5
1/14/2017 3:00,929.7
1/14/2017 4:00,915.7
1/14/2017 5:00,900.8
1/14/2017 6:00,924.3
1/14/2017 7:00,1003.1
1/14/2017 8:00,1112.3
1/14/2017 9:00,1206.9
1/14/2017 10:00,1255.4
1/14/2017 11:00,1260.4
1/14/2017 12:00,1246.3
1/14/2017 13:00,1233.4
1/14/2017 14:00,1222.8
1/14/2017 15:00,1207.2
1/14/2017 16:00,1192.3
1/14/2017 17:00,1200
1/14/2017 18:00,1236.6
1/14/2017 19:00,1263.5
1/14/2017 20:00,1235.9
1/14/2017 21:00,1185.5
1/14/2017 22:00,1141.2
1/14/2017 23:00,1093.2
1/15/2017 0:00,1047.8
1/15/2017 1:00,1007.1
1/15/2017 2:00,960.6
1/15/2017 3:00,947.1
1/15/2017 4:00,929.9
1/15/2017 5:00,904.2
1/15/2017 6:00,894
1/15/2017 7:00,918.2
1/15/2017 8:00,972.3
1/15/2017 9:00,1035.7
1/15/2017 10:00,1087.4
1/15/2017 11:00,1120.6
1/15/2017 12:00,1138.9
1/15/2017 13:00,1145.1
1/15/2017 14:00,1136.6
1/15/2017 15:00,1115.9
1/15/2017 16:00,1098.8
1/15/2017 17:00,1110.2
1/15/2017 18:00,1152.6
1/15/2017 19:00,1186.7
1/15/2017 20:00,1172.6
1/15/2017 21:00,1141.1
1/15/2017 22:00,1112.7
1/15/2017 23:00,1085.2
1/16/2017 0:00,991.3
1/16/2017 1:00,961.6
1/16/2017 2:00,934
1/16/2017 3:00,913
1/16/2017 4:00,896.3
1/16/2017 5:00,920.9
1/16/2017 6:00,1013
1/16/2017 7:00,1154.8
1/16/2017 8:00,1295.4
1/16/2017 9:00,1389.6
1/16/2017 10:00,1427.8
1/16/2017 11:00,1434.2
1/16/2017 12:00,1439.5
1/16/2017 13:00,1451.2
1/16/2017 14:00,1449.3
1/16/2017 15:00,1414.8
1/16/2017 16:00,1356.6
1/16/2017 17:00,1313.8
1/16/2017 18:00,1310.7
1/16/2017 19:00,1316.2
1/16/2017 20:00,1276
1/16/2017 21:00,1207.9
1/16/2017 22:00,1168
1/16/2017 23:00,1102.2
1/17/2017 0:00,1053.4
1/17/2017 1:00,1000.7
1/17/2017 2:00,963.9
1/17/2017 3:00,955
1/17/2017 4:00,933.1
1/17/2017 5:00,933
1/17/2017 6:00,1002.3
1/17/2017 7:00,1138.3
1/17/2017 8:00,1287.2
1/17/2017 9:00,1392
1/17/2017 10:00,1436.7
1/17/2017 11:00,1451
1/17/2017 12:00,1472.8
1/17/2017 13:00,1506.3
1/17/2017 14:00,1516
1/17/2017 15:00,1468.7
1/17/2017 16:00,1379.4
1/17/2017 17:00,1312.8
1/17/2017 18:00,1311.4
1/17/2017 19:00,1332.8
1/17/2017 20:00,1301.2
1/17/2017 21:00,1243.4
1/17/2017 22:00,1192.4
1/17/2017 23:00,1132.9
1/18/2017 0:00,1068.3
1/18/2017 1:00,1018.7
1/18/2017 2:00,974.4
1/18/2017 3:00,954.7
1/18/2017 4:00,932.6
1/18/2017 5:00,937.5
1/18/2017 6:00,1006.7
1/18/2017 7:00,1136.6
1/18/2017 8:00,1281.8
1/18/2017 9:00,1391
1/18/2017 10:00,1444.4
1/18/2017 11:00,1460.7
1/18/2017 12:00,1470.9
1/18/2017 13:00,1485.7
1/18/2017 14:00,1485.5
1/18/2017 15:00,1447.2
1/18/2017 16:00,1378.2
1/18/2017 17:00,1323.5
1/18/2017 18:00,1318.9
1/18/2017 19:00,1337.2
1/18/2017 20:00,1311.8
1/18/2017 21:00,1245.7
1/18/2017 22:00,1204.7
1/18/2017 23:00,1135.3
1/19/2017 0:00,1042
1/19/2017 1:00,993.2
1/19/2017 2:00,953.1
1/19/2017 3:00,940.3
1/19/2017 4:00,922.2
1/19/2017 5:00,926
1/19/2017 6:00,989.9
1/19/2017 7:00,1111.9
1/19/2017 8:00,1247.8
1/19/2017 9:00,1349.2
1/19/2017 10:00,1398.4
1/19/2017 11:00,1413.9
1/19/2017 12:00,1424
1/19/2017 13:00,1435.6
1/19/2017 14:00,1429.1
1/19/2017 15:00,1385.5
1/19/2017 16:00,1319
1/19/2017 17:00,1275.1
1/19/2017 18:00,1280.2
1/19/2017 19:00,1299.8
1/19/2017 20:00,1277.5
1/19/2017 21:00,1228.5
1/19/2017 22:00,1172.4
1/19/2017 23:00,1116.8
1/20/2017 0:00,1040.8
1/20/2017 1:00,999.9
1/20/2017 2:00,948.5
1/20/2017 3:00,931.3
1/20/2017 4:00,917
1/20/2017 5:00,923.7
1/20/2017 6:00,985
1/20/2017 7:00,1102
1/20/2017 8:00,1235.8
1/20/2017 9:00,1339
1/20/2017 10:00,1390.4
1/20/2017 11:00,1405.7
1/20/2017 12:00,1412.3
1/20/2017 13:00,1418.1
1/20/2017 14:00,1403.8
1/20/2017 15:00,1352.6
1/20/2017 16:00,1282.8
1/20/2017 17:00,1246.1
1/20/2017 18:00,1265.7
1/20/2017 19:00,1289.5
1/20/2017 20:00,1253.9
1/20/2017 21:00,1207
1/20/2017 22:00,1164.2
1/20/2017 23:00,1094.9
1/21/2017 0:00,1025.1
1/21/2017 1:00,977.2
1/21/2017 2:00,933.6
1/21/2017 3:00,925.1
1/21/2017 4:00,908.8
1/21/2017 5:00,893.7
1/21/2017 6:00,916.9
1/21/2017 7:00,993.3
1/21/2017 8:00,1098.4
1/21/2017 9:00,1188.9
1/21/2017 10:00,1236.5
1/21/2017 11:00,1243.3
1/21/2017 12:00,1233.1
1/21/2017 13:00,1224.1
1/21/2017 14:00,1215.5
1/21/2017 15:00,1196
1/21/2017 16:00,1171.5
1/21/2017 17:00,1168.2
1/21/2017 18:00,1200.2
1/21/2017 19:00,1231.9
1/21/2017 20:00,1209.9
1/21/2017 21:00,1157.1
1/21/2017 22:00,1123.5
1/21/2017 23:00,1077.5
1/22/2017 0:00,1015.8
1/22/2017 1:00,979.6
1/22/2017 2:00,925.7
1/22/2017 3:00,914.1
1/22/2017 4:00,901.3
1/22/2017 5:00,878
1/22/2017 6:00,866.5
1/22/2017 7:00,888.4
1/22/2017 8:00,940.8
1/22/2017 9:00,1002.8
1/22/2017 10:00,1054.3
1/22/2017 11:00,1088.2
1/22/2017 12:00,1109.3
1/22/2017 13:00,1120.6
1/22/2017 14:00,1118.9
1/22/2017 15:00,1101.5
1/22/2017 16:00,1083.3
1/22/2017 17:00,1089
1/22/2017 18:00,1125.6
1/22/2017 19:00,1157.5
1/22/2017 20:00,1146.5
1/22/2017 21:00,1121.3
1/22/2017 22:00,1096.8
1/22/2017 23:00,1061.7
1/23/2017 0:00,972.7
1/23/2017 1:00,948.4
1/23/2017 2:00,912
1/23/2017 3:00,895.4
1/23/2017 4:00,879.6
1/23/2017 5:00,894.4
1/23/2017 6:00,972.9
1/23/2017 7:00,1107
1/23/2017 8:00,1248.8
1/23/2017 9:00,1348.6
1/23/2017 10:00,1391.6
1/23/2017 11:00,1399.9
1/23/2017 12:00,1406.3
1/23/2017 13:00,1421.9
1/23/2017 14:00,1426.8
1/23/2017 15:00,1395
1/23/2017 16:00,1332.5
1/23/2017 17:00,1278.5
1/23/2017 18:00,1265.7
1/23/2017 19:00,1270.1
1/23/2017 20:00,1237.7
1/23/2017 21:00,1178
1/23/2017 22:00,1139.7
1/23/2017 23:00,1068.6
1/24/2017 0:00,1017.7
1/24/2017 1:00,978.1
1/24/2017 2:00,937.1
1/24/2017 3:00,928.7
1/24/2017 4:00,910.7
1/24/2017 5:00,913.7
1/24/2017 6:00,984.6
1/24/2017 7:00,1121.8
1/24/2017 8:00,1273.2
1/24/2017 9:00,1382
1/24/2017 10:00,1429.7
1/24/2017 11:00,1443.1
1/24/2017 12:00,1460.8
1/24/2017 13:00,1490.1
1/24/2017 14:00,1500.9
1/24/2017 15:00,1457.4
1/24/2017 16:00,1370.6
1/24/2017 17:00,1299.3
1/24/2017 18:00,1289.4
1/24/2017 19:00,1308.7
1/24/2017 20:00,1282.5
1/24/2017 21:00,1222.3
1/24/2017 22:00,1175.8
1/24/2017 23:00,1111.8
1/25/2017 0:00,1045.7
1/25/2017 1:00,1000.1
1/25/2017 2:00,957.2
1/25/2017 3:00,937.5
1/25/2017 4:00,913.8
1/25/2017 5:00,917.2
1/25/2017 6:00,987.2
1/25/2017 7:00,1119.8
1/25/2017 8:00,1267
1/25/2017 9:00,1375.1
1/25/2017 10:00,1425.8
1/25/2017 11:00,1440.7
1/25/2017 12:00,1455.5
1/25/2017 13:00,1480.1
1/25/2017 14:00,1489.5
1/25/2017 15:00,1451.2
1/25/2017 16:00,1371.8
1/25/2017 17:00,1303.1
1/25/2017 18:00,1291.5
1/25/2017 19:00,1312.8
1/25/2017 20:00,1293.6
1/25/2017 21:00,1232
1/25/2017 22:00,1191.5
1/25/2017 23:00,1121.2
1/26/2017 0:00,1016.2
1/26/2017 1:00,973.6
1/26/2017 2:00,933.2
1/26/2017 3:00,921.3
1/26/2017 4:00,903
1/26/2017 5:00,904
1/26/2017 6:00,964.1
1/26/2017 7:00,1084
1/26/2017 8:00,1220.7
1/26/2017 9:00,1324.1
1/26/2017 10:00,1374.3
1/26/2017 11:00,1388.6
1/26/2017 12:00,1398.1
1/26/2017 13:00,1412.1
1/26/2017 14:00,1411.5
1/26/2017 15:00,1372.6
1/26/2017 16:00,1305.5
1/26/2017 17:00,1254.9
1/26/2017 18:00,1253
1/26/2017 19:00,1270.6
1/26/2017 20:00,1250.6
1/26/2017 21:00,1203.8
1/26/2017 22:00,1148.7
1/26/2017 23:00,1095.1
1/27/2017 0:00,1036.1
1/27/2017 1:00,991.1
1/27/2017 2:00,943.9
1/27/2017 3:00,926.6
1/27/2017 4:00,908.7
1/27/2017 5:00,910.6
1/27/2017 6:00,968.2
1/27/2017 7:00,1082.8
1/27/2017 8:00,1215
1/27/2017 9:00,1316.9
1/27/2017 10:00,1368.9
1/27/2017 11:00,1386.2
1/27/2017 12:00,1397.2
1/27/2017 13:00,1409.7
1/27/2017 14:00,1404.3
1/27/2017 15:00,1358.8
1/27/2017 16:00,1288.5
1/27/2017 17:00,1242.6
1/27/2017 18:00,1249.4
1/27/2017 19:00,1265.9
1/27/2017 20:00,1232.5
1/27/2017 21:00,1189.2
1/27/2017 22:00,1161.1
1/27/2017 23:00,1091.8
1/28/2017 0:00,1031.5
1/28/2017 1:00,988
1/28/2017 2:00,944.1
1/28/2017 3:00,936.5
1/28/2017 4:00,919.9
1/28/2017 5:00,907.4
1/28/2017 6:00,937.2
1/28/2017 7:00,1020
1/28/2017 8:00,1129.6
1/28/2017 9:00,1220.5
1/28/2017 10:00,1264.8
1/28/2017 11:00,1267.2
1/28/2017 12:00,1250.2
1/28/2017 13:00,1231
1/28/2017 14:00,1209.7
1/28/2017 15:00,1184.1
1/28/2017 16:00,1163.3
1/28/2017 17:00,1171.7
1/28/2017 18:00,1207.5
1/28/2017 19:00,1229.7
1/28/2017 20:00,1198.8
1/28/2017 21:00,1151.4
1/28/2017 22:00,1107.5
1/28/2017 23:00,1059.1
1/29/2017 0:00,1008.3
1/29/2017 1:00,971.3
1/29/2017 2:00,928.9
1/29/2017 3:00,917.8
1/29/2017 4:00,899.6
1/29/2017 5:00,873.9
1/29/2017 6:00,866.7
1/29/2017 7:00,896.8
1/29/2017 8:00,956.4
1/29/2017 9:00,1022.9
1/29/2017 10:00,1074.3
1/29/2017 11:00,1103.2
1/29/2017 12:00,1113.5
1/29/2017 13:00,1110.9
1/29/2017 14:00,1097.9
1/29/2017 15:00,1081.9
1/29/2017 16:00,1077.3
1/29/2017 17:00,1099.8
1/29/2017 18:00,1141
1/29/2017 19:00,1163.2
1/29/2017 20:00,1145.8
1/29/2017 21:00,1126.8
1/29/2017 22:00,1090.3
1/29/2017 23:00,1039.8
1/30/2017 0:00,979.2
1/30/2017 1:00,937.4
1/30/2017 2:00,905.5
1/30/2017 3:00,898.3
1/30/2017 4:00,888.5
1/30/2017 5:00,907.7
1/30/2017 6:00,992.4
1/30/2017 7:00,1134.6
1/30/2017 8:00,1282.9
1/30/2017 9:00,1387.1
1/30/2017 10:00,1429.6
1/30/2017 11:00,1434.7
1/30/2017 12:00,1435.3
1/30/2017 13:00,1442.5
1/30/2017 14:00,1436.7
1/30/2017 15:00,1397
1/30/2017 16:00,1330.6
1/30/2017 17:00,1277.8
1/30/2017 18:00,1265.4
1/30/2017 19:00,1265.4
1/30/2017 20:00,1232.3
1/30/2017 21:00,1183.2
1/30/2017 22:00,1132.3
1/30/2017 23:00,1068.4
1/31/2017 0:00,1011.8
1/31/2017 1:00,969.1
1/31/2017 2:00,928.2
1/31/2017 3:00,922.4
1/31/2017 4:00,916.1
1/31/2017 5:00,929.6
1/31/2017 6:00,998.7
1/31/2017 7:00,1122.3
1/31/2017 8:00,1257.3
1/31/2017 9:00,1355.9
1/31/2017 10:00,1400.6
1/31/2017 11:00,1412.7
1/31/2017 12:00,1423.7
1/31/2017 13:00,1442.4
1/31/2017 14:00,1444.7
1/31/2017 15:00,1405.7
1/31/2017 16:00,1333.3
1/31/2017 17:00,1276.4
1/31/2017 18:00,1268.2
1/31/2017 19:00,1275.2
1/31/2017 20:00,1240.2
1/31/2017 21:00,1189.9
1/31/2017 22:00,1151.4
1/31/2017 23:00,1083.5
2/1/2017 0:00,1026.9
2/1/2017 1:00,981
2/1/2017 2:00,942.4
2/1/2017 3:00,932.1
2/1/2017 4:00,919.4
2/1/2017 5:00,930.2
2/1/2017 6:00,999.7
2/1/2017 7:00,1124.6
2/1/2017 8:00,1260.1
2/1/2017 9:00,1359.1
2/1/2017 10:00,1404.1
2/1/2017 11:00,1415.2
2/1/2017 12:00,1422.4
2/1/2017 13:00,1436
2/1/2017 14:00,1436.3
2/1/2017 15:00,1402.4
2/1/2017 16:00,1340.5
2/1/2017 17:00,1291.3
2/1/2017 18:00,1282.8
2/1/2017 19:00,1287.7
2/1/2017 20:00,1254.8
2/1/2017 21:00,1199.2
2/1/2017 22:00,1157.3
2/1/2017 23:00,1085.9
2/2/2017 0:00,1025.4
2/2/2017 1:00,976.1
2/2/2017 2:00,940.5
2/2/2017 3:00,930.9
2/2/2017 4:00,916.8
2/2/2017 5:00,928.3
2/2/2017 6:00,1002.7
2/2/2017 7:00,1134.6
2/2/2017 8:00,1275.3
2/2/2017 9:00,1375.1
2/2/2017 10:00,1418.2
2/2/2017 11:00,1428.1
2/2/2017 12:00,1437.1
2/2/2017 13:00,1454.2
2/2/2017 14:00,1455.4
2/2/2017 15:00,1416.9
2/2/2017 16:00,1347.8
2/2/2017 17:00,1294.9
2/2/2017 18:00,1289.2
2/2/2017 19:00,1299.2
2/2/2017 20:00,1271.4
2/2/2017 21:00,1224.4
2/2/2017 22:00,1173.7
2/2/2017 23:00,1108.7
2/3/2017 0:00,1017.6
2/3/2017 1:00,970.6
2/3/2017 2:00,934.9
2/3/2017 3:00,924.5
2/3/2017 4:00,909.7
2/3/2017 5:00,919.3
2/3/2017 6:00,991.2
2/3/2017 7:00,1122
2/3/2017 8:00,1264.9
2/3/2017 9:00,1369.2
2/3/2017 10:00,1416.3
2/3/2017 11:00,1426.9
2/3/2017 12:00,1432
2/3/2017 13:00,1441.2
2/3/2017 14:00,1433.6
2/3/2017 15:00,1389.3
2/3/2017 16:00,1319.6
2/3/2017 17:00,1271.4
2/3/2017 18:00,1271.5
2/3/2017 19:00,1282.5
2/3/2017 20:00,1249.2
2/3/2017 21:00,1198.9
2/3/2017 22:00,1149
2/3/2017 23:00,1088.8
2/4/2017 0:00,1038
2/4/2017 1:00,994
2/4/2017 2:00,941.2
2/4/2017 3:00,929.1
2/4/2017 4:00,912.6
2/4/2017 5:00,897.7
2/4/2017 6:00,922.7
2/4/2017 7:00,1003.7
2/4/2017 8:00,1115.3
2/4/2017 9:00,1210.8
2/4/2017 10:00,1260.2
2/4/2017 11:00,1265.1
2/4/2017 12:00,1250.1
2/4/2017 13:00,1236.3
2/4/2017 14:00,1224.8
2/4/2017 15:00,1205.3
2/4/2017 16:00,1182.2
2/4/2017 17:00,1180.3
2/4/2017 18:00,1210.8
2/4/2017 19:00,1237.9
2/4/2017 20:00,1211.9
2/4/2017 21:00,1163.2
2/4/2017 22:00,1126.7
2/4/2017 23:00,1080.5
2/5/2017 0:00,1034.1
2/5/2017 1:00,995.3
2/5/2017 2:00,941.4
2/5/2017 3:00,926.9
2/5/2017 4:00,913.5
2/5/2017 5:00,890.3
2/5/2017 6:00,878.4
2/5/2017 7:00,898.1
2/5/2017 8:00,947.5
2/5/2017 9:00,1006
2/5/2017 10:00,1053.6
2/5/2017 11:00,1082.9
2/5/2017 12:00,1098.6
2/5/2017 13:00,1105.4
2/5/2017 14:00,1102.1
2/5/2017 15:00,1087.7
2/5/2017 16:00,1075
2/5/2017 17:00,1085.9
2/5/2017 18:00,1124.2
2/5/2017 19:00,1156.9
2/5/2017 20:00,1149.4
2/5/2017 21:00,1134.6
2/5/2017 22:00,1109.5
2/5/2017 23:00,1065.6
2/6/2017 0:00,987.3
2/6/2017 1:00,953.3
2/6/2017 2:00,913.3
2/6/2017 3:00,896.5
2/6/2017 4:00,880.5
2/6/2017 5:00,893.9
2/6/2017 6:00,971.9
2/6/2017 7:00,1108.9
2/6/2017 8:00,1257.4
2/6/2017 9:00,1366.1
2/6/2017 10:00,1417.4
2/6/2017 11:00,1432.2
2/6/2017 12:00,1444.5
2/6/2017 13:00,1466.1
2/6/2017 14:00,1476
2/6/2017 15:00,1444.9
2/6/2017 16:00,1374.5
2/6/2017 17:00,1305.9
2/6/2017 18:00,1279.6
2/6/2017 19:00,1281.2
2/6/2017 20:00,1253
2/6/2017 21:00,1195.7
